datetime,open,high,low,close,volume
2026-01-19,93674.0,93674.0,91900.0,92628.0,7023.41998217
2026-01-20,92627.9,92870.0,87806.2,88418.6,9201.55415081
2026-01-21,88418.6,90592.0,87258.7,89456.1,9323.32904221
2026-01-22,89456.1,90355.0,88515.3,89560.2,4841.74533245
2026-01-23,89560.2,91222.0,88563.6,89608.0,5837.12593085
2026-01-24,89608.1,89933.1,89169.6,89227.6,1366.85511715
2026-01-25,89227.5,89326.0,86090.0,86666.8,4612.21135512
2026-01-26,86666.8,88857.0,86515.2,88347.9,5853.69447255
2026-01-27,88348.0,89526.3,87311.7,89250.0,4935.64132169
2026-01-28,89250.1,90606.1,88811.0,89299.9,6016.22635118
2026-01-29,89299.9,89348.7,83371.0,84654.7,9718.32390488
2026-01-30,84654.7,84735.7,81010.0,84253.2,12672.19276314
2026-01-31,84253.3,84276.9,75678.0,78738.9,15054.27902927
2026-02-01,78739.0,79422.0,75715.3,76978.0,8458.48518949
2026-02-02,76978.0,79335.5,74612.0,78737.9,13997.3772474
2026-02-03,78734.1,79196.9,72917.8,75778.0,12033.99215346
2026-02-04,75778.0,76974.4,71877.5,73168.1,11132.68278238
2026-02-05,73166.0,73333.0,62277.0,62913.2,33667.51596919
2026-02-06,62913.1,71745.8,60000.0,70571.8,30965.35770714
2026-02-07,70569.6,71690.0,67350.0,69296.3,13624.06904138
2026-02-08,69296.1,72288.0,68888.9,70334.0,7053.10421223
2026-02-09,70332.8,71444.9,68309.4,70136.4,8040.3482191
2026-02-10,70141.0,70533.2,67911.6,68841.3,6760.77048465
2026-02-11,68841.3,69291.6,65759.1,67081.7,10187.40563609
2026-02-12,67085.8,68421.6,65120.1,66281.4,8478.91733474
2026-02-13,66277.2,69486.5,65871.9,68850.0,8425.14105321
2026-02-14,68850.9,70576.8,68730.0,69821.7,4849.96455846
2026-02-15,69821.8,70969.2,68060.0,68837.9,5331.51562092
2026-02-16,68838.0,70118.0,67288.0,68895.1,5101.91251236
2026-02-17,68895.1,69249.1,66622.8,67509.0,4807.78104388
2026-02-18,67509.0,68470.9,65876.1,66466.6,5383.21912933
2026-02-19,66465.4,67326.4,65641.2,67003.2,5349.10249561
2026-02-20,67002.3,68333.3,66458.3,68014.0,7389.30856177
2026-02-21,68014.1,68706.9,67540.0,67977.1,3392.39539555
2026-02-22,67977.2,68246.4,67187.8,67637.0,3008.44661279
2026-02-23,67637.1,67686.1,63888.0,64658.1,12677.37749267
2026-02-24,64658.1,65007.9,62500.2,64057.6,9271.81958338
